,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant,GO term
1487,XLOC_001452,XLOC_001452,YDR209C,IV:871035-871449,NI,I,OK,71.7111,33.6888,-1.0899299999999998,-1.0677,0.2111,0.769278,no,
1488,XLOC_001453,XLOC_001453,YDR210C-D,IV:878658-883927,NI,I,NOTEST,0.547316,1.6715900000000001,1.61077,0.0,1.0,1.0,no,
1489,XLOC_001454,XLOC_001454,YDR215C,IV:894088-894502,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1490,XLOC_001455,XLOC_001455,RAD9,IV:899550-903480,NI,I,NOTEST,0.578697,0.5559470000000001,-0.057859900000000006,0.0,1.0,1.0,no,
1491,XLOC_001456,XLOC_001456,SPR28,IV:903780-905052,NI,I,NOTEST,2.2672,5.40828,1.25426,0.0,1.0,1.0,no,
1492,XLOC_001457,XLOC_001457,MFB1,IV:905454-906852,NI,I,NOTEST,2.70097,1.2519200000000001,-1.10934,0.0,1.0,1.0,no,
1493,XLOC_001458,XLOC_001458,YDR220C,IV:906999-907293,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1494,XLOC_001459,XLOC_001459,HTB1,IV:914316-914712,NI,I,OK,171.354,228.30599999999998,0.41398900000000005,0.577699,0.3923,0.860218,no,
1495,XLOC_001460,XLOC_001460,PCF11,IV:921925-923806,NI,I,NOTEST,0.329024,1.39315,2.08209,0.0,1.0,1.0,no,
1496,XLOC_001461,XLOC_001461,COX20,IV:926222-926910,NI,I,OK,47.7131,30.8451,-0.629343,-0.8573790000000001,0.2784,0.7937489999999999,no,
1497,XLOC_001462,XLOC_001462,RTN1,IV:929469-930357,NI,I,OK,97.792,123.595,0.337826,0.6104930000000001,0.4049,0.865906,no,
1498,XLOC_001463,XLOC_001463,FMN1,IV:935235-935892,NI,I,OK,40.9132,25.9403,-0.6573680000000001,-0.8434809999999999,0.23355,0.769278,no,
1499,XLOC_001464,XLOC_001464,SEC26,IV:937894-940816,NI,I,NOTEST,3.87359,2.99339,-0.371895,0.0,1.0,1.0,no,
1500,XLOC_001465,XLOC_001465,YDR239C,IV:941056-943420,NI,I,NOTEST,0.806154,1.55561,0.948357,0.0,1.0,1.0,no,
1501,XLOC_001466,XLOC_001466,SNU56,IV:943673-946256,NI,I,NOTEST,5.8676900000000005,5.405959999999999,-0.118243,0.0,1.0,1.0,no,
1502,XLOC_001467,XLOC_001467,PRP28,IV:948517-950284,NI,I,NOTEST,2.01099,1.7270599999999998,-0.219581,0.0,1.0,1.0,no,
1503,XLOC_001468,XLOC_001468,YDR248C,IV:957757-958339,NI,I,OK,18.7079,31.4219,0.7481260000000001,0.762184,0.2827,0.7937489999999999,no,
1504,XLOC_001469,XLOC_001469,YDR249C,IV:958680-959802,NI,I,OK,28.1849,17.5075,-0.686954,-0.9489639999999999,0.1825,0.747714,no,
1505,XLOC_001470,XLOC_001470,YDR250C,IV:960085-960361,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1506,XLOC_001471,XLOC_001471,MET32,IV:963989-964565,NI,I,OK,11.0405,2.89301,-1.9321700000000002,-1.20862,0.28185,0.7937489999999999,no,
1507,XLOC_001472,XLOC_001472,RMD5,IV:966556-967822,NI,I,NOTEST,4.67606,4.67049,-0.00172132,0.0,1.0,1.0,no,
1508,XLOC_001473,XLOC_001473,CTA1,IV:968132-969680,NI,I,NOTEST,5.88112,6.771910000000001,0.20347200000000001,0.0,1.0,1.0,no,
1509,XLOC_001474,XLOC_001474,RKM4,IV:969989-971474,NI,I,NOTEST,2.7627099999999998,0.6199060000000001,-2.15596,0.0,1.0,1.0,no,
1510,XLOC_001475,XLOC_001475,HSP78,IV:971807-974243,NI,I,NOTEST,9.611839999999999,4.14775,-1.21248,0.0,1.0,1.0,no,
1511,XLOC_001476,XLOC_001476,YAP6,IV:974630-975782,NI,I,NOTEST,0.0,0.433708,inf,0.0,1.0,1.0,no,
1512,XLOC_001477,XLOC_001477,SWM1,IV:976716-977229,NI,I,OK,13.4144,40.9537,1.6102100000000001,1.44421,0.0607,0.515147,no,
1513,XLOC_001478,XLOC_001478,EXG2,IV:977520-979209,NI,I,OK,19.2804,23.2478,0.269955,0.43770600000000004,0.5491,0.900739,no,
1514,XLOC_001479,XLOC_001479,tS(AGA)D2,IV:980973-981055,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1515,XLOC_001480,XLOC_001480,YDR261C-D,IV:987533-992349,NI,I,NOTEST,0.1207,0.3008,1.31738,0.0,1.0,1.0,no,
1516,XLOC_001481,XLOC_001481,DIN7,IV:994241-995534,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1517,XLOC_001482,XLOC_001482,AKR1,IV:996028-998323,NI,I,OK,26.0143,18.0593,-0.526563,-0.885258,0.2143,0.769278,no,
1518,XLOC_001483,XLOC_001483,HEL2,IV:1000103-1002023,NI,I,NOTEST,2.47883,4.61532,0.8967700000000001,0.0,1.0,1.0,no,
1519,XLOC_001484,XLOC_001484,CIA1,IV:1002509-1003502,NI,I,OK,12.1062,17.5476,0.535532,0.75343,0.3905,0.860218,no,
1520,XLOC_001485,XLOC_001485,YDR269C,IV:1005664-1008766,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1521,XLOC_001486,XLOC_001486,YDR271C,IV:1005664-1008766,NI,I,NOTEST,2.64647,7.73946,1.54817,0.0,1.0,1.0,no,
1522,XLOC_001487,XLOC_001487,YDR274C,IV:1011588-1013820,NI,I,OK,13.7368,38.7345,1.49557,0.49131099999999994,0.5776,0.9088280000000001,no,
1523,XLOC_001488,XLOC_001488,PMP3,IV:1011588-1013820,NI,I,OK,68.4656,63.2717,-0.113819,-0.031117500000000003,0.76095,0.961082,no,
1524,XLOC_001489,XLOC_001489,MTH1,IV:1014400-1015702,NI,I,NOTEST,9.399230000000001,4.168819999999999,-1.1729,0.0,1.0,1.0,no,
1525,XLOC_001490,XLOC_001490,YDR278C,IV:1017000-1017318,NI,I,OK,26.4847,11.9816,-1.14434,-0.629652,0.35815,0.841543,no,
1526,XLOC_001491,XLOC_001491,PHM6,IV:1022006-1022321,NI,I,NOTEST,3.7267699999999997,2.77692,-0.42444,0.0,1.0,1.0,no,
1527,XLOC_001492,XLOC_001492,MRX10,IV:1023510-1024755,NI,I,NOTEST,4.90333,1.18373,-2.05042,0.0,1.0,1.0,no,
1528,XLOC_001493,XLOC_001493,GCN2,IV:1025069-1030049,NI,I,NOTEST,0.548837,1.4854100000000001,1.43641,0.0,1.0,1.0,no,
1529,XLOC_001494,XLOC_001494,DPP1,IV:1030549-1031419,NI,I,OK,28.9293,55.0728,0.9288059999999999,1.35742,0.0607,0.515147,no,catalytic activity
1530,XLOC_001495,XLOC_001495,YDR286C,IV:1035230-1035575,NI,I,OK,34.338,23.8351,-0.5267189999999999,-0.41621,0.5662,0.9023200000000001,no,
1531,XLOC_001496,XLOC_001496,RTT103,IV:1038279-1039699,NI,I,NOTEST,2.0223400000000002,0.499463,-2.01757,0.0,1.0,1.0,no,
1532,XLOC_001497,XLOC_001497,SRP101,IV:1043145-1045011,NI,I,NOTEST,0.9899,3.42726,1.7917,0.0,1.0,1.0,no,
1533,XLOC_001498,XLOC_001498,SSD1,IV:1045639-1049392,NI,I,NOTEST,8.580589999999999,9.37293,0.127424,0.0,1.0,1.0,no,
1534,XLOC_001499,XLOC_001499,DPL1,IV:1050458-1052228,NI,I,OK,25.2144,18.6404,-0.43581800000000004,-0.714843,0.3336,0.828551,no,
1535,XLOC_001500,XLOC_001500,HDA2,IV:1052622-1054647,NI,I,NOTEST,2.2688,1.8581,-0.288102,0.0,1.0,1.0,no,
1536,XLOC_001501,XLOC_001501,ATP5,IV:1058175-1058814,NI,I,OK,72.3779,81.5367,0.171901,0.25309899999999996,0.7192,0.948392,no,
1537,XLOC_001502,XLOC_001502,PRO1,IV:1061504-1062791,NI,I,OK,20.9519,16.6498,-0.33158000000000004,-0.5072260000000001,0.50655,0.897433,no,
1538,XLOC_001503,XLOC_001503,RSC3,IV:1068728-1071386,NI,I,NOTEST,2.18381,1.20773,-0.8545530000000001,0.0,1.0,1.0,no,
1539,XLOC_001504,XLOC_001504,"CPR5,HNT2",IV:1071793-1073488,NI,I,OK,62.1321,69.5559,0.16283499999999998,0.258956,0.7441,0.9575100000000001,no,
1540,XLOC_001505,XLOC_001505,YDR306C,IV:1073734-1075171,NI,I,NOTEST,5.5448699999999995,5.83272,0.0730145,0.0,1.0,1.0,no,
1541,XLOC_001506,XLOC_001506,tV(CAC)D,IV:1075471-1075544,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1542,XLOC_001507,XLOC_001507,SRB7,IV:1078026-1078449,NI,I,OK,41.2778,35.9838,-0.19802,-0.193941,0.7772,0.963142,no,
1543,XLOC_001508,XLOC_001508,GIC2,IV:1079047-1080199,NI,I,OK,5.5058300000000004,17.4809,1.66675,1.6717,0.04195,0.471105,no,
1544,XLOC_001509,XLOC_001509,SUM1,IV:1081127-1084316,NI,I,NOTEST,1.2653299999999998,0.677728,-0.9007360000000001,0.0,1.0,1.0,no,
1545,XLOC_001510,XLOC_001510,PIB1,IV:1089218-1090079,NI,I,OK,16.4285,11.4217,-0.524422,-0.630275,0.45185,0.8810309999999999,no,
1546,XLOC_001511,XLOC_001511,RAD34,IV:1090432-1092511,NI,I,NOTEST,0.630207,0.637007,0.0154843,0.0,1.0,1.0,no,
1547,XLOC_001512,XLOC_001512,IPK1,IV:1092740-1093586,NI,I,OK,18.8323,12.1583,-0.631267,-0.6991310000000001,0.3351,0.828551,no,
1548,XLOC_001513,XLOC_001513,tF(GAA)D,IV:1095369-1095461,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1549,XLOC_001514,XLOC_001514,YDR319C,IV:1105002-1105827,NI,I,OK,13.3425,12.4485,-0.100061,-0.10805999999999999,0.8702,0.9727950000000001,no,
1550,XLOC_001515,XLOC_001515,SWA2,IV:1106094-1108101,NI,I,NOTEST,0.9259040000000001,2.25632,1.28504,0.0,1.0,1.0,no,
1551,XLOC_001516,XLOC_001516,DAD4,IV:1108279-1108621,NI,I,OK,204.122,426.298,1.06243,1.28967,0.09105,0.594194,no,
1552,XLOC_001517,XLOC_001517,TIM11,IV:1112002-1112293,NI,I,OK,160.014,131.352,-0.28475900000000004,-0.37114,0.60625,0.9206690000000001,no,
1553,XLOC_001518,XLOC_001518,PEP7,IV:1112479-1114027,NI,I,NOTEST,1.85536,2.91949,0.654014,0.0,1.0,1.0,no,
1554,XLOC_001519,XLOC_001519,UTP4,IV:1114432-1116763,NI,I,NOTEST,3.1522200000000002,2.19414,-0.522716,0.0,1.0,1.0,no,
1555,XLOC_001520,XLOC_001520,YSP2,IV:1120608-1124925,NI,I,NOTEST,1.9939900000000002,1.20697,-0.724275,0.0,1.0,1.0,no,
1556,XLOC_001521,XLOC_001521,SKP1,IV:1125301-1126018,NI,I,OK,130.333,174.722,0.42285500000000004,0.792984,0.34255,0.8293590000000001,no,
1557,XLOC_001522,XLOC_001522,PEX3,IV:1126269-1127595,NI,I,OK,19.0282,14.9359,-0.349354,-0.516616,0.493,0.8967209999999999,no,
1558,XLOC_001523,XLOC_001523,RQC1,IV:1133259-1135431,NI,I,NOTEST,3.98235,3.34787,-0.250375,0.0,1.0,1.0,no,
1559,XLOC_001524,XLOC_001524,YDR338C,IV:1147378-1149466,NI,I,OK,10.7711,12.592,0.22533699999999998,0.326964,0.643,0.932699,no,
1560,XLOC_001525,XLOC_001525,FCF1,IV:1149950-1150520,NI,I,OK,55.8474,43.0765,-0.374587,-0.518229,0.48495,0.894407,no,
1561,XLOC_001526,XLOC_001526,tX(XXX)D,IV:1150841-1151183,NI,I,OK,441.289,379.37,-0.21811999999999998,-0.162754,0.5923,0.91571,no,
1562,XLOC_001527,XLOC_001527,YDR341C,IV:1151802-1153626,NI,I,OK,46.909,27.8598,-0.751682,-1.3721700000000001,0.07805,0.553948,no,
1563,XLOC_001528,XLOC_001528,HXT7,IV:1154215-1155928,NI,I,NOTEST,0.422971,0.0,-inf,0.0,1.0,1.0,no,
1564,XLOC_001529,XLOC_001529,HXT6,IV:1159607-1161320,NI,I,NOTEST,0.8886069999999999,0.0,-inf,0.0,1.0,1.0,no,
1565,XLOC_001530,XLOC_001530,YDR344C,IV:1162005-1162449,NI,I,NOTEST,0.0,1.21094,inf,0.0,1.0,1.0,no,
1566,XLOC_001531,XLOC_001531,HXT3,IV:1162956-1164660,NI,I,OK,514.875,358.273,-0.523163,-0.8069270000000001,0.2635,0.7798039999999999,no,
1567,XLOC_001532,XLOC_001532,SVF1,IV:1166538-1168895,NI,I,OK,24.8437,20.5586,-0.27314,-0.480216,0.5903,0.915265,no,
1568,XLOC_001533,XLOC_001533,PAL1,IV:1170325-1171825,NI,I,NOTEST,6.857819999999999,5.23165,-0.39048299999999997,0.0,1.0,1.0,no,
1569,XLOC_001534,XLOC_001534,YPS7,IV:1172385-1174176,NI,I,OK,13.2244,18.3006,0.468686,0.748945,0.3295,0.828551,no,
1570,XLOC_001535,XLOC_001535,ATP22,IV:1176119-1178174,NI,I,OK,14.2312,11.0737,-0.36191799999999996,-0.520101,0.4644,0.8873110000000001,no,
1571,XLOC_001536,XLOC_001536,YDR354C-A,IV:1184746-1185889,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1572,XLOC_001537,XLOC_001537,YDR355C,IV:1186066-1188941,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1573,XLOC_001538,XLOC_001538,CNL1,IV:1189198-1189567,NI,I,OK,100.07600000000001,76.8702,-0.3806,-0.48166899999999996,0.49075,0.8957950000000001,no,
1574,XLOC_001539,XLOC_001539,EAF1,IV:1191935-1195032,NI,I,NOTEST,1.1899899999999999,2.36992,0.9938879999999999,0.0,1.0,1.0,no,
1575,XLOC_001540,XLOC_001540,BCP1,IV:1195411-1196263,NI,I,OK,39.4022,34.7906,-0.179578,-0.277452,0.7186,0.948392,no,
1576,XLOC_001541,XLOC_001541,TFC6,IV:1196678-1198697,NI,I,NOTEST,4.51294,5.72791,0.34394,0.0,1.0,1.0,no,
1577,XLOC_001542,XLOC_001542,CDC40,IV:1202842-1204210,NI,I,NOTEST,5.71847,2.81758,-1.02118,0.0,1.0,1.0,no,
1578,XLOC_001543,XLOC_001543,ESF1,IV:1204496-1206383,NI,I,NOTEST,1.3720700000000001,1.23753,-0.148885,0.0,1.0,1.0,no,
1579,XLOC_001544,XLOC_001544,YDR366C,IV:1212437-1212836,NI,I,OK,59.6473,14.8513,-2.0058700000000003,-1.69603,0.03795,0.452578,no,
1580,XLOC_001545,XLOC_001545,XRS2,IV:1215015-1217580,NI,I,NOTEST,1.05795,1.1134,0.073706,0.0,1.0,1.0,no,
1581,XLOC_001546,XLOC_001546,DXO1,IV:1217781-1219110,NI,I,NOTEST,4.35214,4.86717,0.16136,0.0,1.0,1.0,no,
1582,XLOC_001547,XLOC_001547,YDR371C-A,IV:1219412-1220948,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1583,XLOC_001548,XLOC_001548,VPS74,IV:1221111-1222149,NI,I,OK,30.2346,26.3913,-0.196138,-0.30177800000000005,0.68235,0.9408709999999999,no,
1584,XLOC_001549,XLOC_001549,PHO92,IV:1223473-1224394,NI,I,NOTEST,2.64627,3.6383300000000003,0.459315,0.0,1.0,1.0,no,
1585,XLOC_001550,XLOC_001550,BCS1,IV:1225165-1226536,NI,I,OK,11.0579,12.2104,0.143033,0.19934000000000002,0.8065,0.9686450000000001,no,
1586,XLOC_001551,XLOC_001551,LSM6,IV:1229348-1229609,NI,I,OK,165.937,194.132,0.226399,0.29583200000000004,0.6989,0.945867,no,
1587,XLOC_001552,XLOC_001552,SDH6,IV:1233277-1233517,NI,I,OK,84.4858,104.075,0.30083899999999997,0.25447600000000004,0.70415,0.946802,no,
1588,XLOC_001553,XLOC_001553,YDR381C-A,IV:1236444-1238850,NI,I,OK,165.69299999999998,170.583,0.0419666,0.03321,0.96215,0.979664,no,
1589,XLOC_001554,XLOC_001554,RPP2B,IV:1239357-1239824,NI,I,OK,372.19199999999995,304.73,-0.288517,-0.204105,0.77635,0.963142,no,
1590,XLOC_001555,XLOC_001555,NKP1,IV:1239959-1240676,NI,I,OK,12.8652,14.6525,0.187674,0.18981900000000002,0.8027,0.968592,no,
1591,XLOC_001556,XLOC_001556,ATO3,IV:1241203-1242031,NI,I,OK,16.9828,11.5679,-0.553955,-0.5972850000000001,0.41365,0.869433,no,
1592,XLOC_001557,XLOC_001557,CIN10,IV:1248153-1249821,NI,I,OK,14.1452,7.9704,-0.827593,-1.07303,0.141,0.692692,no,
1593,XLOC_001558,XLOC_001558,UBA2,IV:1254936-1256847,NI,I,NOTEST,1.32889,5.7721,2.1188700000000003,0.0,1.0,1.0,no,
1594,XLOC_001559,XLOC_001559,SUF3,IV:1257007-1257079,NI,I,OK,8961.04,8558.18,-0.066363,-0.08756130000000001,0.90575,0.978844,no,
1595,XLOC_001560,XLOC_001560,YDR391C,IV:1257357-1258056,NI,I,OK,47.6259,25.1729,-0.919876,-1.20614,0.1035,0.618345,no,
1596,XLOC_001561,XLOC_001561,NCB2,IV:1266294-1266898,NI,I,OK,29.3995,43.4461,0.563434,0.587137,0.43235,0.875217,no,
1597,XLOC_001562,XLOC_001562,DIT2,IV:1272222-1273703,NI,I,NOTEST,0.337857,1.22373,1.8568,0.0,1.0,1.0,no,
1598,XLOC_001563,XLOC_001563,RPB7,IV:1276653-1277169,NI,I,OK,45.9081,50.5378,0.13861400000000001,0.191436,0.80555,0.968592,no,
1599,XLOC_001564,XLOC_001564,TRS120,IV:1284068-1287938,NI,I,NOTEST,1.51111,1.7871700000000001,0.24206799999999998,0.0,1.0,1.0,no,
1600,XLOC_001565,XLOC_001565,ADE8,IV:1288214-1288859,NI,I,OK,244.738,154.415,-0.664425,-1.14876,0.1073,0.625007,no,
1601,XLOC_001566,XLOC_001566,STE14,IV:1292371-1293091,NI,I,OK,24.6514,26.9079,0.126362,0.165209,0.81715,0.969691,no,
1602,XLOC_001567,XLOC_001567,DFM1,IV:1293368-1294394,NI,I,OK,18.2461,14.1712,-0.36463,-0.542275,0.50485,0.897433,no,
1603,XLOC_001568,XLOC_001568,YDR413C,IV:1294692-1295411,NI,I,NOTEST,6.3232099999999996,1.17241,-2.43118,0.0,1.0,1.0,no,
1604,XLOC_001569,XLOC_001569,ERD1,IV:1295597-1296686,NI,I,NOTEST,5.63382,3.97959,-0.501495,0.0,1.0,1.0,no,
1605,XLOC_001570,XLOC_001570,YDR415C,IV:1297036-1298161,NI,I,NOTEST,7.11385,9.12701,0.359513,0.0,1.0,1.0,no,
1606,XLOC_001571,XLOC_001571,YDR417C,IV:1301554-1302113,NI,I,OK,13.0179,10.3047,-0.337202,-0.06573889999999999,0.8173,0.969691,no,
1607,XLOC_001572,XLOC_001572,SIP1,IV:1315325-1317773,NI,I,NOTEST,3.6999800000000005,5.6410599999999995,0.60845,0.0,1.0,1.0,no,
1608,XLOC_001573,XLOC_001573,"CAD1,DYN2",IV:1318004-1319871,NI,I,OK,53.0262,99.0604,0.9016040000000001,0.597746,0.4637,0.886502,no,
1609,XLOC_001574,XLOC_001574,YDR426C,IV:1320063-1322006,NI,I,NOTEST,5.40132,0.0,-inf,0.0,1.0,1.0,no,
1610,XLOC_001575,XLOC_001575,BNA7,IV:1323453-1324239,NI,I,OK,12.6477,12.4159,-0.0266887,-0.0273375,0.93865,0.979664,no,
1611,XLOC_001576,XLOC_001576,TIF35,IV:1324476-1325301,NI,I,OK,46.7554,49.7485,0.0895196,0.16021,0.85295,0.971607,no,
1612,XLOC_001577,XLOC_001577,CYM1,IV:1325500-1328701,NI,I,NOTEST,6.967280000000001,3.5201800000000003,-0.9849479999999999,0.0,1.0,1.0,no,
1613,XLOC_001578,XLOC_001578,PPM1,IV:1332982-1333969,NI,I,OK,21.8158,17.1184,-0.349827,-0.45946400000000004,0.58365,0.912974,no,
1614,XLOC_001579,XLOC_001579,APT2,IV:1344516-1345062,NI,I,OK,32.5672,16.8467,-0.95095,-0.927002,0.18695,0.751749,no,
1615,XLOC_001580,XLOC_001580,SSN2,IV:1345646-1349938,NI,I,NOTEST,0.9579340000000001,1.48043,0.62802,0.0,1.0,1.0,no,
1616,XLOC_001581,XLOC_001581,YDR445C,IV:1350289-1352589,NI,I,NOTEST,2.1682,2.22458,0.0370344,0.0,1.0,1.0,no,
1617,XLOC_001582,XLOC_001582,RPS17B,IV:1354828-1355553,NI,I,OK,442.31199999999995,522.539,0.240475,0.436679,0.5346,0.898492,no,
1618,XLOC_001583,XLOC_001583,UTP6,IV:1357579-1358902,NI,I,NOTEST,2.78439,2.5718799999999997,-0.11453800000000001,0.0,1.0,1.0,no,
1619,XLOC_001584,XLOC_001584,YHP1,IV:1359812-1362181,NI,I,OK,17.6603,56.0258,1.6655799999999998,0.981507,0.3418,0.8292790000000001,no,
1620,XLOC_001585,XLOC_001585,TSA2,IV:1365071-1365662,NI,I,OK,14.9738,23.3835,0.643045,0.61149,0.40395,0.865906,no,
1621,XLOC_001586,XLOC_001586,GUK1,IV:1366263-1366827,NI,I,OK,103.419,106.935,0.0482414,0.08108960000000001,0.91405,0.979073,no,
1622,XLOC_001587,XLOC_001587,YDR455C,IV:1367372-1369386,NI,I,NOTEST,0.0,3.1219,inf,0.0,1.0,1.0,no,
1623,XLOC_001588,XLOC_001588,HEH2,IV:1380054-1382046,NI,I,NOTEST,1.46901,1.36579,-0.105111,0.0,1.0,1.0,no,
1624,XLOC_001589,XLOC_001589,PFA5,IV:1382318-1383443,NI,I,NOTEST,5.92769,4.75901,-0.316809,0.0,1.0,1.0,no,
1625,XLOC_001590,XLOC_001590,YDR461C-A,IV:1385523-1385766,NI,I,OK,80.7661,10.2434,-2.97906,-2.0972,0.20105,0.761333,no,
1626,XLOC_001591,XLOC_001591,YDR464C-A,IV:1388871-1393179,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1627,XLOC_001592,XLOC_001592,RMT2,IV:1393335-1394574,NI,I,NOTEST,4.67521,4.5519099999999995,-0.0385587,0.0,1.0,1.0,no,
1628,XLOC_001593,XLOC_001593,YDR467C,IV:1395120-1397909,NI,I,NOTEST,0.0,1.6811200000000002,inf,0.0,1.0,1.0,no,
1629,XLOC_001594,XLOC_001594,TLG1,IV:1398025-1398700,NI,I,OK,9.07749,15.0997,0.734153,0.744301,0.38305,0.8575870000000001,no,
1630,XLOC_001595,XLOC_001595,UGO1,IV:1399014-1402680,NI,I,NOTEST,7.926810000000001,7.053089999999999,-0.168484,0.0,1.0,1.0,no,
1631,XLOC_001596,XLOC_001596,RPL27B,IV:1399014-1402680,NI,I,OK,409.32599999999996,154.885,-1.40205,-0.63742,0.39345,0.861302,no,
1632,XLOC_001597,XLOC_001597,PRP3,IV:1404444-1405854,NI,I,NOTEST,0.656999,0.440194,-0.577751,0.0,1.0,1.0,no,
1633,XLOC_001598,XLOC_001598,JIP4,IV:1407463-1410094,NI,I,NOTEST,3.6401,7.52637,1.04798,0.0,1.0,1.0,no,
1634,XLOC_001599,XLOC_001599,YDR476C,IV:1410452-1411127,NI,I,OK,7.82826,12.3502,0.657767,0.516328,0.5227,0.897433,no,
1635,XLOC_001600,XLOC_001600,PEX29,IV:1415209-1416874,NI,I,NOTEST,9.18527,6.27283,-0.550205,0.0,1.0,1.0,no,
1636,XLOC_001601,XLOC_001601,PHO8,IV:1418549-1420250,NI,I,OK,19.569000000000003,24.0803,0.299284,0.48303100000000004,0.50755,0.897433,no,
1637,XLOC_001602,XLOC_001602,CWC21,IV:1420430-1420838,NI,I,OK,41.5371,50.5716,0.283927,0.342049,0.72665,0.950477,no,
1638,XLOC_001603,XLOC_001603,VPS72,IV:1424819-1427207,NI,I,NOTEST,0.69982,2.06482,1.5609600000000001,0.0,1.0,1.0,no,
1639,XLOC_001604,XLOC_001604,VPS60,IV:1427430-1428120,NI,I,OK,26.7243,23.2316,-0.20206400000000002,-0.258331,0.75205,0.958139,no,
1640,XLOC_001605,XLOC_001605,RIB3,IV:1428353-1428980,NI,I,OK,296.747,231.391,-0.358904,-0.632466,0.3799,0.855092,no,
1641,XLOC_001606,XLOC_001606,PAC11,IV:1429187-1430789,NI,I,NOTEST,1.56554,3.9253199999999997,1.32615,0.0,1.0,1.0,no,
1642,XLOC_001607,XLOC_001607,PKH1,IV:1431967-1434268,NI,I,NOTEST,3.5476300000000003,4.7376,0.41730200000000006,0.0,1.0,1.0,no,
1643,XLOC_001608,XLOC_001608,YDR491C,IV:1434499-1435874,NI,I,NOTEST,9.41151,1.34168,-2.81039,0.0,1.0,1.0,no,
1644,XLOC_001609,XLOC_001609,VPS3,IV:1438114-1441150,NI,I,NOTEST,0.402499,0.363248,-0.148034,0.0,1.0,1.0,no,
1645,XLOC_001610,XLOC_001610,PUF6,IV:1441432-1443403,NI,I,NOTEST,1.9606400000000002,2.5305,0.368098,0.0,1.0,1.0,no,
1646,XLOC_001611,XLOC_001611,ITR1,IV:1443712-1445467,NI,I,OK,63.6591,123.993,0.9618180000000001,1.73613,0.0122,0.250306,no,
1647,XLOC_001612,XLOC_001612,SEC20,IV:1445842-1446994,NI,I,OK,13.5686,8.16111,-0.733437,-0.846242,0.2736,0.790729,no,
1648,XLOC_001613,XLOC_001613,RPL37B,IV:1450197-1450853,NI,I,OK,672.3430000000001,727.426,0.113603,0.210936,0.7779,0.963142,no,
1649,XLOC_001614,XLOC_001614,SAM2,IV:1453309-1454464,NI,I,OK,29.1517,29.0679,-0.00415289,-0.00646815,0.97345,0.980815,no,
1650,XLOC_001615,XLOC_001615,LPP1,IV:1455041-1455866,NI,I,OK,8.90294,6.7550300000000005,-0.39832,-0.342569,0.64435,0.932699,no,
1651,XLOC_001616,XLOC_001616,SPG3,IV:1456310-1456694,NI,I,NOTEST,10.7695,0.0,-inf,0.0,1.0,1.0,no,
1652,XLOC_001617,XLOC_001617,PSP1,IV:1456694-1459220,NI,I,NOTEST,5.519340000000001,3.07553,-0.8436600000000001,0.0,1.0,1.0,no,
1653,XLOC_001618,XLOC_001618,GMC1,IV:1459727-1461554,NI,I,NOTEST,4.06682,3.3845,-0.26495599999999997,0.0,1.0,1.0,no,
1654,XLOC_001619,XLOC_001619,tL(CAA)D,IV:1461714-1461829,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1655,XLOC_001620,XLOC_001620,GIN4,IV:1462357-1465786,NI,I,NOTEST,0.98564,0.344776,-1.5154,0.0,1.0,1.0,no,
1656,XLOC_001621,XLOC_001621,GNP1,IV:1466452-1468573,NI,I,OK,13.9629,20.5102,0.554744,0.824477,0.2445,0.770695,no,
1657,XLOC_001622,XLOC_001622,YDR510C-A,IV:1469399-1469811,NI,I,NOTEST,0.0,0.0,0.0,0.0,1.0,1.0,no,
1658,XLOC_001623,XLOC_001623,EMI1,IV:1470016-1471448,NI,I,OK,46.882,60.5821,0.369858,0.416099,0.5807,0.910947,no,
1659,XLOC_001624,XLOC_001624,YDR514C,IV:1471547-1472999,NI,I,NOTEST,4.3996,3.30674,-0.411963,0.0,1.0,1.0,no,
1660,XLOC_001625,XLOC_001625,EMI2,IV:1474973-1476476,NI,I,OK,33.6612,31.6631,-0.0882835,-0.15416400000000002,0.83005,0.971607,no,catalytic activity
1661,XLOC_001626,XLOC_001626,URC2,IV:1481084-1483476,NI,I,NOTEST,3.4379,1.84395,-0.8987290000000001,0.0,1.0,1.0,no,
